
chunk_id,doc_id,source,year,journal,section,chunk_index,start_sentence,n_sentences,word_count,text,raw_doc_path
1644caf4-1228-44bd-bdba-78658697b80c,PMC6968542,PMC,2019,Medical Education Online,discussion,0,3,1,37,"Using the Good to Great framework , levels of leadership were addressed to identify where participants felt they fit in the five levels of leadership, which included executive leader (level 5) to highly capable individual (level 1).",data\raw\PMC\PMC6968542.xml
45711f18-a979-43ff-83f8-12f8df951ea6,PMC6968542,PMC,2019,Medical Education Online,discussion,1,106,2,36,"Therefore, providing a cost-effective professional development program to individuals vital to clinical medical education is essential. The authors learned a number of lessons early, including first and foremost the need for flexibility with project completion requirements.",data\raw\PMC\PMC6968542.xml
dffd1f1c-c255-4166-8bba-85bbe3915ce1,PMC6968542,PMC,2019,Medical Education Online,discussion,2,38,2,44,"The second workshop focused on leadership skills. Using the Good to Great framework , levels of leadership were addressed to identify where participants felt they fit in the five levels of leadership, which included executive leader (level 5) to highly capable individual (level 1).",data\raw\PMC\PMC6968542.xml
f2da63b9-fbd5-4f56-bd68-d9f75a40c657,PMC6978763,PMC,2019,Contemporary Oncology,introduction,0,79,2,38,"Thus, in the present study, we used the aPPRove algorithm based on HMM to validate the results using the HMM coupled to Bayesian models. The transition matrix was defined in order to study the transition probability among states.",data\raw\PMC\PMC6978763.xml
3de08e5f-25eb-44d9-82a5-82e9ac45eeae,PMC6978763,PMC,2019,Contemporary Oncology,introduction,1,24,1,35,"Hence, an important proportion of wild type p53 tumours, like breast and prostate cancer, suggest an active mechanism to silence RBM38 in those tumours because it possesses DNA methylation of the RBM’s promoter region .",data\raw\PMC\PMC6978763.xml
bc0b6aeb-79c8-441d-8fc6-a7ddb8c0374d,PMC6978763,PMC,2019,Contemporary Oncology,introduction,2,40,2,48,"Computational tools allow us to understand better the mechanism of our bodies and accelerate research and innovation. Furthermore, hidden Markov and Bayesian models coupled to Monte Carlo methods provide the possibility to get more information about the statements and the relations into complex systems using a stochastic model.",data\raw\PMC\PMC6978763.xml
4857632b-2379-4b03-a069-59a7dd9443ca,PMC6978763,PMC,2019,Contemporary Oncology,discussion,0,30,2,44,"The results demonstrate covalent linkages between miR-335 and P53 and other suppressor proteins in the activating regions, whereas the interaction with the oncogenic progeny may be less likely. This may constitute a new pathway to other hypotheses of degradation and regulation of tumourigenesis mechanisms.",data\raw\PMC\PMC6978763.xml
38676dd6-dcba-4861-879c-aea32c607b74,PMC6978763,PMC,2019,Contemporary Oncology,discussion,1,16,2,45,"We also found that these interactions are mostly covalent, with the presence of the non-covalent bonds enhancing the typical energy voices for stabilisation of complexes. It should be noticed that some proteins such as HE2 do not interact with the large RNAs and reference DNA.",data\raw\PMC\PMC6978763.xml
50a206f1-b965-4ad8-b885-c0fdd78eec65,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,0,390,2,51,"For example, the physiological processing of PrPc can be increased by the upregulation of the phosphorylation and activity of ADAM17 following the activation of muscarinic receptors . In neurons in which BACE1 is the predominantly expressed form of β-secretase, the enzyme undergoes reinternalization and trafficking between the cell surface and endosomes.",data\raw\PMC\PMC6981488.xml
f357a77f-2858-4786-8e35-53889eb4b522,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,1,31,2,43,"APP Processing APP is a type-I single transmembrane protein with a long extracellular domain and a short cytoplasmic domain . The alternative splicing of the APP gene produces three isoforms: APP695, APP751, and APP770 (the numbers indicate the number of amino acid residues).",data\raw\PMC\PMC6981488.xml
18cf1c75-5d11-45e9-b196-1e18233f466c,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,2,249,2,44,"The phosphorylation of PS1 at the S397 site by GSK-3β can downregulate the level of the C-terminal fragment of PS1 by accelerating its turnover rate . This phosphorylation can reduce the proteolytic processing of PS1 by caspases, and counteract the progression of apoptosis .",data\raw\PMC\PMC6981488.xml
d4e34681-0d5f-4601-9d09-1e632639bcbc,PMC6981488,PMC,2019,International Journal of Molecular Sciences,discussion,0,0,1,39,"conclusion, it is of great value to elucidate the phosphorylation signaling in APP processing by identifying novel kinases and phosphorylation sites and designing safe and efficient modulators to gain an in-depth understanding of disease etiology and develop potential therapeutics.",data\raw\PMC\PMC6981488.xml
2a767c05-bbac-4432-8035-fb46c9349e76,PMC6982081,PMC,2019,International Journal of Molecular Sciences,introduction,0,262,2,61,"Transmission Electron Microscopy Analysis Transmission electron microscopy was performed according to a previously described method with some modifications . Small leaf pieces were fixed with modified Karnovsky’s fixative (2% paraformaldehyde, 2% glutaraldehyde, and 50 mM sodium cacodylate buffer, pH 7.2), following which the leaves were washed thrice with 50 mM sodium cacodylate buffer (pH 7.2) at 4 °C for 10 min/wash.",data\raw\PMC\PMC6982081.xml
637a51f1-2089-43fd-ba27-2d756d35beb8,PMC6982081,PMC,2019,International Journal of Molecular Sciences,introduction,1,23,2,59,"In contrast to the biological functions of RLKs in plant development and defense responses, the underlying mechanisms of RLKs in leaf senescence are not clearly elucidated in rice. Transcriptome analysis using RNA sequencing revealed that expression of numerous genes related to phytohormone biosynthesis and signaling was significantly altered in ossrlk mutant compared to wild type (WT) under DIS conditions.",data\raw\PMC\PMC6982081.xml
53bab945-ffce-4c62-8ad6-134021650abd,PMC6982081,PMC,2019,International Journal of Molecular Sciences,discussion,0,86,2,31,"Louis, MO, USA) was detected using the ECL system (AbFRONTIER, Seoul, Korea), according to the manufacturer’s instructions. The T-DNA insertion mutant ossrlk was obtained from Kyung-Hee University, Republic of Korea .",data\raw\PMC\PMC6982081.xml
59461ee2-b8ad-4386-ac11-58cf45074541,PMC6984189,PMC,2019,Cureus,introduction,0,6,3,85,"The laboratory data on admission are summarized in Table 1. However, parathyroid hormone-related peptide level (PTHrP) was high at 82 pg/ml (normal range 14-27 pg/ml). A computerized tomography (CT) scan of the abdomen and pelvis with intravenous contrast was performed to evaluate the etiology of abdominal pain, which revealed a large complex appearing mass within the liver appearing as multifocal lesions with a large central hypodense lesion and numerous peripheral satellite lesions; the largest component of the mass measured 19.1 x 14.7 cm (Figure 1).",data\raw\PMC\PMC6984189.xml
d5376062-c156-42eb-b3a6-dba7f45dabe5,PMC6984189,PMC,2019,Cureus,introduction,1,36,2,32,"For this reason, the early detection and treatment of HHM is essential. The treatment of HHM should include immediate treatment with intravenous hydration and calcitonin and long-term treatment with bisphosphonates and denosumab.",data\raw\PMC\PMC6984189.xml
c70d9360-a8f5-4c41-908f-716cbfd4f3e6,PMC6984189,PMC,2019,Cureus,introduction,2,24,2,56,"Discussion Cholangiocarcinoma is a very aggressive tumor and comprises about 3% of all gastrointestinal malignancies ⁠. Primary sclerosing cholangitis (PSC), fibropolycystic liver disease, hepatolithiasis, chronic viral hepatitis, and a few genetic conditions, such as Lynch syndrome, BRCA-associated protein-1 (BAP1) tumor predisposition syndrome, cystic fibrosis, and biliary papillomatosis are among the common risk factors for cholangiocarcinoma ⁠.",data\raw\PMC\PMC6984189.xml
a128ed5b-f692-41b6-99c5-7d73f11aa469,PMC6984189,PMC,2019,Cureus,discussion,0,14,2,43,"Hemodialysis is usually reserved for patients with severe hypercalcemia. Physicians should be aware of this rare presentation of cholangiocarcinoma, as prompt recognition of this atypical presentation can prevent the serious complications associated with hypercalcemia and improves the quality of life of these patients.",data\raw\PMC\PMC6984189.xml
f92caafc-2302-43af-bc30-a202708582fa,PMC6984189,PMC,2019,Cureus,discussion,1,13,2,49,"The treatment of HHM should include immediate treatment with intravenous hydration and calcitonin and long-term treatment with bisphosphonates and denosumab. Adenosquamous cholangiocarcinoma, being a very rare variant of cholangiocarcinoma presents with HHM, which is also a very rare presentation, as it is usually associated with other types of cancers.",data\raw\PMC\PMC6984189.xml
fe512357-e610-4c51-b62f-3fe3e608fb6f,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,introduction,0,109,2,55,"Vehicle (V) rats were kept on tap water. The levels of (A) interleukin 1β (IL‐1β), (B) interleukin 6 (IL‐6), (C) tissue necrosis factor α (TNF‐α), (D) monocyte chemoattractant protein 1 (MCP‐1), (E) granulocyte macrophage colony‐stimulating factor (GM‐CSF), and (F) interleukin 10 (IL‐10) were measured in renal proximal tubules after 6‐wk treatment by commercially available kits.",data\raw\PMC\PMC6988144.xml
72cb0f90-f1dc-4e1d-90d0-b48c96daec86,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,discussion,0,43,2,29,"The data also lend credit to the beneficial effects of antioxidant resveratrol as it relates to protecting renal function and mitigating hypertension, especially during high salt intake. Disclosures None.",data\raw\PMC\PMC6988144.xml
ea00427f-e101-4362-ad4e-4f95ff7594b1,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,discussion,1,3,1,140,"It is well established that during high salt intake or volume expansion, natriuretic factors such as dopamine, nitric oxide, and arterial natriuretic factor play a major role in increased sodium excretion and BP regulation.10, 16, 38, 39, 40, 41, 42 In sodium replete conditions, the renal dopamine system responds by increasing local dopamine production, which via D1R inhibits major renal tubular sodium transporters such as Na/K‐ATPase pump, Na/H‐exchanger 3, Na‐phosphate cotransporter, and Na/HCO3 cotransporter.10, 11, 15, 16 The collective inhibitions of these transporters lead to a decrease in transcellular sodium uptake and a net increase in sodium and water excretion, thereby playing an important role in sodium homeostasis and maintenance of normal systemic pressure.10, 11, 15, 16 As expected, the present data also showed that dopamine production was increased in rats kept on HS alone or in combination with BSO.",data\raw\PMC\PMC6988144.xml
89b34890-1df7-4d60-a7f7-d9aac86fabc7,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,discussion,2,37,2,55,"In addition, an increase in renal‐specific dopamine synthesis during high salt intake is a protective measure necessitated by the need for increased sodium excretion to maintain normal systemic pressure. Also, a single dose of NaCl was used and it is not clear whether a different dose of NaCl would have a similar effect on BP.",data\raw\PMC\PMC6988144.xml
04f87167-dfee-45ce-9538-ebf8c9de816e,PMC6997222,PMC,2019,International Journal of Nanomedicine,introduction,0,165,2,39,"While DOX encapsulated Fe3O4@OCMC@IRMOF-3/FA caused toxicity toward both normal and cancer cells, toxicity was more prominent in cancer cells than in normal cells. In 2018, Chen et al17 developed VEGF-induced DOX-loaded NMOFs to achieve specific killness of cancer cells.",data\raw\PMC\PMC6997222.xml
84d31e7b-efb1-43eb-b23f-217d3ede69fc,PMC6997222,PMC,2019,International Journal of Nanomedicine,introduction,1,321,1,34,"In recent years, there have been several studies about combining PDT and immunotherapy that elicited superb anticancer efficacy both in local and distant tumor in animal models.87–90 Indoleamine 2,3-dioxygenase (IDO) is an immune checkpoint.",data\raw\PMC\PMC6997222.xml
4354de62-6948-43a2-9862-91ee3b9f8e16,PMC6997222,PMC,2019,International Journal of Nanomedicine,introduction,2,331,1,35,"Ni et al91 reported the design of Hf-based NMOFs, Hf6-DBA and Hf12-DBA, as highly effective radioenhancers, which combined NMOF-mediated RT and an α-PD-L1 antibody, achieving local and distant rejection of colorectal tumors in mouse models.",data\raw\PMC\PMC6997222.xml
